TSPAN6 avgexpression:10.996833
t1=-0.004228  pval1=0.996629
t2=2.446650  pval2=0.014903
t3=2.261250  pval3=0.025319
OCEL1 avgexpression:9.613058
t1=0.769708  pval1=0.442020
t2=-0.230497  pval2=0.817838
t3=-0.754350  pval3=0.451934
MYO9B avgexpression:12.825770
t1=2.063063  pval1=0.039884
t2=2.163071  pval2=0.031203
t3=-0.226307  pval3=0.821300
KCNK6 avgexpression:11.430814
t1=0.050596  pval1=0.959678
t2=-0.865579  pval2=0.387305
t3=-0.714591  pval3=0.476078
CATSPERG avgexpression:6.996910
t1=1.001994  pval1=0.317076
t2=3.031045  pval2=0.002616
t3=1.435582  pval3=0.153400
PSMD8 avgexpression:13.092937
t1=-1.576452  pval1=0.115874
t2=-1.849845  pval2=0.065167
t3=0.066623  pval3=0.946979
FBXL19 avgexpression:10.903062
t1=-2.076474  pval1=0.038619
t2=1.482514  pval2=0.139091
t3=2.767293  pval3=0.006434
STX1B avgexpression:6.276010
t1=2.905419  pval1=0.003914
t2=5.553595  pval2=0.000000
t3=1.576330  pval3=0.117256
HSD3B7 avgexpression:10.323500
t1=0.810112  pval1=0.418456
t2=-4.505325  pval2=0.000009
t3=-4.077879  pval3=0.000077
SETD1A avgexpression:11.894165
t1=-1.516652  pval1=0.130306
t2=2.420650  pval2=0.015994
t3=3.123388  pval3=0.002182
BCL7C avgexpression:10.425317
t1=-0.407414  pval1=0.683967
t2=-0.240578  pval2=0.810021
t3=0.154120  pval3=0.877742
MAGEB2 avgexpression:2.064300
t1=-0.228126  pval1=0.819688
t2=-0.048110  pval2=0.961656
t3=0.147838  pval3=0.882688
EFNA2 avgexpression:8.626378
t1=-0.928014  pval1=0.354075
t2=-2.925656  pval2=0.003658
t3=-1.423223  pval3=0.156945
CIRBP avgexpression:12.402122
t1=1.931361  pval1=0.054289
t2=-0.245355  pval2=0.806324
t3=-1.728488  pval3=0.086154
ATP5F1D avgexpression:12.732084
t1=-2.161137  pval1=0.031399
t2=-6.372922  pval2=0.000000
t3=-2.569536  pval3=0.011253
CBARP avgexpression:7.305721
t1=-1.332876  pval1=0.183487
t2=-0.286702  pval2=0.774508
t3=0.872133  pval3=0.384662
PCDH11Y avgexpression:1.670333
t1=2.154281  pval1=0.031937
t2=3.276025  pval2=0.001157
t3=0.783630  pval3=0.434610
AMELY avgexpression:0.290307
t1=0.736795  pval1=0.461767
t2=0.651638  pval2=0.515057
t3=-0.161718  pval3=0.871766
PRKY avgexpression:6.143214
t1=1.751845  pval1=0.080724
t2=3.255333  pval2=0.001242
t3=0.945193  pval3=0.346225
IGFALS avgexpression:5.944410
t1=0.578920  pval1=0.563036
t2=1.853683  pval2=0.064614
t3=0.847554  pval3=0.398165
HNRNPM avgexpression:13.171310
t1=-1.820049  pval1=0.069652
t2=-3.521477  pval2=0.000485
t3=-1.152676  pval3=0.251051
MARCHF2 avgexpression:10.456770
t1=1.297376  pval1=0.195403
t2=1.471842  pval2=0.141950
t3=-0.079510  pval3=0.936743
NDUFB7 avgexpression:11.799803
t1=-0.987816  pval1=0.323962
t2=-1.854327  pval2=0.064522
t3=-0.463404  pval3=0.643810
TECR avgexpression:12.979030
t1=-1.011771  pval1=0.312384
t2=-0.118271  pval2=0.905920
t3=0.879233  pval3=0.380815
TIMM13 avgexpression:11.407841
t1=-2.270526  pval1=0.023816
t2=-5.281075  pval2=0.000000
t3=-1.906996  pval3=0.058615
CDC34 avgexpression:11.244852
t1=-2.213558  pval1=0.027539
t2=-1.201213  pval2=0.230470
t3=1.002651  pval3=0.317797
MTAP avgexpression:10.620809
t1=-1.016941  pval1=0.309922
t2=-4.944835  pval2=0.000001
t3=-3.333521  pval3=0.001103
MISP avgexpression:13.461332
t1=-0.684404  pval1=0.494197
t2=-3.113323  pval2=0.002000
t3=-1.594027  pval3=0.113234
CEP170B avgexpression:13.037115
t1=-3.105243  pval1=0.002065
t2=-1.568881  pval2=0.117566
t3=1.857440  pval3=0.065396
POLR2E avgexpression:12.708809
t1=-2.457149  pval1=0.014515
t2=-2.763027  pval2=0.006025
t3=0.151710  pval3=0.879639
POLRMT avgexpression:12.074197
t1=-2.556595  pval1=0.011015
t2=-2.253078  pval2=0.024864
t3=0.416612  pval3=0.677614
HCN2 avgexpression:6.503375
t1=0.260828  pval1=0.794387
t2=1.088413  pval2=0.277151
t3=0.525160  pval3=0.600321
CDHR5 avgexpression:11.756659
t1=-0.017472  pval1=0.986071
t2=0.408738  pval2=0.682978
t3=0.320401  pval3=0.749152
IZUMO4 avgexpression:5.913132
t1=1.600539  pval1=0.110430
t2=-1.084403  pval2=0.278922
t3=-2.295416  pval3=0.023228
RASSF7 avgexpression:11.398745
t1=-0.505679  pval1=0.613418
t2=-2.236820  pval2=0.025918
t3=-1.247570  pval3=0.214317
GADD45B avgexpression:10.729623
t1=0.485417  pval1=0.627701
t2=1.576791  pval2=0.115734
t3=0.705121  pval3=0.481932
PALM avgexpression:9.555059
t1=2.074870  pval1=0.038769
t2=5.950053  pval2=0.000000
t3=2.496668  pval3=0.013722
MADCAM1 avgexpression:6.458972
t1=2.647925  pval1=0.008485
t2=3.790941  pval2=0.000176
t3=0.564008  pval3=0.573671
MKNK2 avgexpression:13.303245
t1=-0.447886  pval1=0.654528
t2=-4.732605  pval2=0.000003
t3=-2.925204  pval3=0.004030
ARVCF avgexpression:9.406844
t1=0.825270  pval1=0.409811
t2=0.414951  pval2=0.678428
t3=-0.446276  pval3=0.656102
TRMT2A avgexpression:10.044010
t1=-1.306555  pval1=0.192268
t2=-1.908352  pval2=0.057152
t3=-0.230579  pval3=0.817986
RANBP1 avgexpression:12.625572
t1=-2.385450  pval1=0.017619
t2=-3.916885  pval2=0.000108
t3=-0.895726  pval3=0.371971
ZDHHC8 avgexpression:11.486899
t1=-0.139573  pval1=0.889082
t2=1.457069  pval2=0.145981
t3=1.030299  pval3=0.304685
KLHL22 avgexpression:9.788806
t1=2.576588  pval1=0.010410
t2=2.357257  pval2=0.018953
t3=-0.652475  pval3=0.515188
MED15 avgexpression:12.766811
t1=-1.277179  pval1=0.202431
t2=0.507998  pval2=0.611770
t3=1.594988  pval3=0.113019
SERPIND1 avgexpression:4.813634
t1=0.072145  pval1=0.942530
t2=5.578311  pval2=0.000000
t3=3.994173  pval3=0.000105
SNAP29 avgexpression:11.165462
t1=1.245843  pval1=0.213700
t2=2.471907  pval2=0.013908
t3=0.646845  pval3=0.518815
CRKL avgexpression:12.421151
t1=-1.807182  pval1=0.071639
t2=0.905893  pval2=0.365607
t3=2.527488  pval3=0.012624
LZTR1 avgexpression:9.235444
t1=1.497512  pval1=0.135210
t2=3.389604  pval2=0.000779
t3=1.309043  pval3=0.192711
MMP11 avgexpression:11.804981
t1=-1.149168  pval1=0.251314
t2=-1.910203  pval2=0.056913
t3=-0.404870  pval3=0.686205
CECR2 avgexpression:5.100807
t1=0.309904  pval1=0.756829
t2=3.328465  pval2=0.000965
t3=2.226656  pval3=0.027603
SMARCB1 avgexpression:12.121516
t1=-0.957733  pval1=0.338894
t2=-2.355831  pval2=0.019024
t3=-0.956959  pval3=0.340273
P2RX6 avgexpression:3.875866
t1=1.062262  pval1=0.288889
t2=6.294644  pval2=0.000000
t3=3.375761  pval3=0.000958
DERL3 avgexpression:7.764438
t1=1.187388  pval1=0.235923
t2=-1.275028  pval2=0.203133
t3=-1.857349  pval3=0.065409
SLC7A4 avgexpression:5.923791
t1=0.491126  pval1=0.623662
t2=7.314410  pval2=0.000000
t3=4.878972  pval3=0.000003
BCL2L13 avgexpression:11.574948
t1=-1.397059  pval1=0.163329
t2=0.734602  pval2=0.463067
t3=1.684754  pval3=0.094313
DDTL avgexpression:6.127363
t1=-0.984083  pval1=0.325791
t2=-1.672230  pval2=0.095360
t3=-0.417479  pval3=0.676982
DDT avgexpression:0.778813
t1=-0.479632  pval1=0.631805
t2=-1.372009  pval2=0.170927
t3=-0.594052  pval3=0.553457
OSM avgexpression:6.984585
t1=-1.389566  pval1=0.165592
t2=-3.335716  pval2=0.000941
t3=-1.167763  pval3=0.244931
CABIN1 avgexpression:12.907747
t1=0.482220  pval1=0.629967
t2=1.057938  pval2=0.290803
t3=0.354311  pval3=0.723651
TBC1D10A avgexpression:9.160897
t1=0.556523  pval1=0.578228
t2=0.783245  pval2=0.434006
t3=0.078751  pval3=0.937346
SUSD2 avgexpression:9.767003
t1=2.214163  pval1=0.027497
t2=2.921727  pval2=0.003704
t3=0.210164  pval3=0.833852
SF3A1 avgexpression:12.982926
t1=-1.726045  pval1=0.085270
t2=-3.490119  pval2=0.000544
t3=-0.961810  pval3=0.337840
GGT5 avgexpression:11.020358
t1=2.388468  pval1=0.017477
t2=4.293168  pval2=0.000023
t3=1.064959  pval3=0.288768
RNF215 avgexpression:8.580295
t1=-0.435551  pval1=0.663445
t2=2.178445  pval2=0.030030
t3=2.014765  pval3=0.045886
SEC14L2 avgexpression:9.168365
t1=-0.327644  pval1=0.743388
t2=3.226913  pval2=0.001368
t3=2.227204  pval3=0.027565
SEC14L3 avgexpression:1.990133
t1=0.222637  pval1=0.823955
t2=1.988598  pval2=0.047513
t3=1.265707  pval3=0.207766
SPECC1L avgexpression:10.455137
t1=1.413245  pval1=0.158520
t2=4.242416  pval2=0.000028
t3=1.970578  pval3=0.050788
PPIL2 avgexpression:11.520102
t1=-0.345673  pval1=0.729808
t2=-0.344683  pval2=0.730537
t3=0.054763  pval3=0.956407
UPB1 avgexpression:4.522625
t1=2.581440  pval1=0.010267
t2=4.422243  pval2=0.000013
t3=1.042528  pval3=0.299003
YPEL1 avgexpression:6.688127
t1=2.549504  pval1=0.011237
t2=4.097693  pval2=0.000052
t3=0.907046  pval3=0.365975
SNRPD3 avgexpression:11.544796
t1=0.684519  pval1=0.494125
t2=0.387710  pval2=0.698463
t3=-0.330319  pval3=0.741664
PES1 avgexpression:11.852663
t1=-3.160638  pval1=0.001719
t2=-4.504206  pval2=0.000009
t3=-0.467285  pval3=0.641038
MAPK1 avgexpression:13.289209
t1=-0.486340  pval1=0.627047
t2=-3.127179  pval2=0.001911
t3=-1.832551  pval3=0.069041
GGT1 avgexpression:5.098198
t1=-0.449179  pval1=0.653595
t2=4.707287  pval2=0.000004
t3=3.930446  pval3=0.000134
PRODH avgexpression:6.992015
t1=0.781681  pval1=0.434959
t2=2.931501  pval2=0.003592
t3=1.528685  pval3=0.128648
PPM1F avgexpression:10.595496
t1=0.003823  pval1=0.996952
t2=5.048368  pval2=0.000001
t3=4.166140  pval3=0.000055
SLC35E4 avgexpression:9.022812
t1=-2.287993  pval1=0.022766
t2=-0.649271  pval2=0.516583
t3=1.398632  pval3=0.164183
TOP3B avgexpression:3.801096
t1=0.866292  pval1=0.386955
t2=2.716275  pval2=0.006925
t3=1.376246  pval3=0.170991
CRYBB3 avgexpression:3.995122
t1=-1.322560  pval1=0.186892
t2=2.522280  pval2=0.012096
t3=2.793429  pval3=0.005963
CYTH4 avgexpression:9.482278
t1=3.455186  pval1=0.000621
t2=-0.316014  pval2=0.752177
t3=-3.583926  pval3=0.000469
ESS2 avgexpression:9.954932
t1=-0.902679  pval1=0.367351
t2=0.856396  pval2=0.392357
t3=1.430104  pval3=0.154964
MFNG avgexpression:9.278517
t1=3.451325  pval1=0.000630
t2=3.732992  pval2=0.000220
t3=-0.200912  pval3=0.841065
CARD10 avgexpression:11.544009
t1=-2.635067  pval1=0.008807
t2=-1.732567  pval2=0.084041
t3=0.936878  pval3=0.350470
LRP5L avgexpression:8.150889
t1=0.309871  pval1=0.756854
t2=-0.509350  pval2=0.610824
t3=-0.713243  pval3=0.476909
SLC25A1 avgexpression:12.398904
t1=-2.063166  pval1=0.039874
t2=-4.182102  pval2=0.000036
t3=-1.390329  pval3=0.166684
GRK3 avgexpression:9.874550
t1=3.389483  pval1=0.000785
t2=6.606493  pval2=0.000000
t3=1.769762  pval3=0.078991
PLA2G3 avgexpression:4.046552
t1=-1.210656  pval1=0.226888
t2=-7.844009  pval2=0.000000
t3=-4.631341  pval3=0.000008
LGALS2 avgexpression:9.124134
t1=0.993334  pval1=0.321270
t2=1.806798  pval2=0.071640
t3=0.488455  pval3=0.626008
GGA1 avgexpression:11.724153
t1=-0.012165  pval1=0.990301
t2=-1.637230  pval2=0.102468
t3=-1.247811  pval3=0.214229
HIRA avgexpression:9.509956
t1=-1.039085  pval1=0.299522
t2=-2.317788  pval2=0.021029
t3=-0.907605  pval3=0.365681
SH3BP1 avgexpression:9.137362
t1=-0.251935  pval1=0.801247
t2=-2.763129  pval2=0.006023
t3=-1.717878  pval3=0.088078
SEZ6L avgexpression:4.369998
t1=1.003341  pval1=0.316427
t2=3.478474  pval2=0.000567
t3=1.653446  pval3=0.100530
LGALS1 avgexpression:13.166118
t1=1.443891  pval1=0.149713
t2=0.869038  pval2=0.385414
t3=-0.605602  pval3=0.545781
HPS4 avgexpression:11.117717
t1=-1.759342  pval1=0.079440
t2=-0.211026  pval2=0.832988
t3=1.578068  pval3=0.116856
PIK3IP1 avgexpression:10.819317
t1=2.029863  pval1=0.043168
t2=0.796766  pval2=0.426119
t3=-1.237046  pval3=0.218186
Z83844.1 avgexpression:0.000000
t1=nan  pval1=nan
t2=nan  pval2=nan
t3=nan  pval3=nan
SRRD avgexpression:9.567369
t1=-0.302237  pval1=0.762661
t2=-0.399102  pval2=0.690058
t3=-0.008913  pval3=0.992902
PATZ1 avgexpression:11.409671
t1=-0.571958  pval1=0.567737
t2=0.452514  pval2=0.651175
t3=0.756761  pval3=0.450493
TRIOBP avgexpression:12.563073
t1=0.038536  pval1=0.969283
t2=2.438195  pval2=0.015251
t3=1.643295  pval3=0.102615
TFIP11 avgexpression:10.516483
t1=-1.098156  pval1=0.272932
t2=-1.804485  pval2=0.072003
t3=-0.310973  pval3=0.756294
GCAT avgexpression:9.248899
t1=-1.978423  pval1=0.048707
t2=-5.826923  pval2=0.000000
t3=-2.601453  pval3=0.010303
GGTLC2 avgexpression:1.566267
t1=0.619126  pval1=0.536258
t2=3.943994  pval2=0.000097
t3=2.622934  pval3=0.009705
CRYBB1 avgexpression:4.012516
t1=1.189547  pval1=0.235074
t2=0.064322  pval2=0.948750
t3=-0.937169  pval3=0.350321
ANKRD54 avgexpression:10.166733
t1=-1.346486  pval1=0.179064
t2=-0.549851  pval2=0.582767
t3=0.770370  pval3=0.442407
EIF3L avgexpression:12.695170
t1=-2.067040  pval1=0.039505
t2=-5.097739  pval2=0.000001
t3=-1.586998  pval3=0.114819
SNU13 avgexpression:12.406159
t1=-1.556650  pval1=0.120506
t2=-3.752150  pval2=0.000205
t3=-1.201702  pval3=0.231552
MICALL1 avgexpression:11.689656
t1=-0.628905  pval1=0.529843
t2=1.716993  pval2=0.086853
t3=1.662813  pval3=0.098636
POLR2F avgexpression:10.853257
t1=-2.230757  pval1=0.026365
t2=-1.243985  pval2=0.214326
t3=0.984571  pval3=0.326570
SOX10 avgexpression:5.599789
t1=1.606906  pval1=0.109026
t2=3.828938  pval2=0.000152
t3=1.417381  pval3=0.158642
CCDC134 avgexpression:10.033829
t1=-0.653747  pval1=0.513727
t2=-2.606885  pval2=0.009522
t3=-1.330611  pval3=0.185528
DEPDC5 avgexpression:9.709680
t1=0.192714  pval1=0.847301
t2=-3.031134  pval2=0.002615
t3=-2.446845  pval3=0.015678
PICK1 avgexpression:10.227012
t1=-1.082696  pval1=0.279729
t2=-5.099689  pval2=0.000001
t3=-2.911775  pval3=0.004197
TTC28 avgexpression:10.414403
t1=3.697858  pval1=0.000254
t2=5.556611  pval2=0.000000
t3=0.752140  pval3=0.453257
SLC16A8 avgexpression:5.736530
t1=1.428191  pval1=0.154177
t2=3.904068  pval2=0.000113
t3=1.543938  pval3=0.124910
CENPM avgexpression:9.324196
t1=-1.061695  pval1=0.289146
t2=-5.789863  pval2=0.000000
t3=-3.073207  pval3=0.002556
SEPTIN3 avgexpression:7.298632
t1=0.618478  pval1=0.536684
t2=1.632454  pval2=0.103471
t3=0.693216  pval3=0.489348
SLC5A1 avgexpression:10.607881
t1=1.540200  pval1=0.124464
t2=0.485141  pval2=0.627875
t3=-0.935457  pval3=0.351199
SLC5A4 avgexpression:4.599898
t1=1.453091  pval1=0.147143
t2=2.368503  pval2=0.018395
t3=0.549697  pval3=0.583422
KDELR3 avgexpression:11.767793
t1=-0.124082  pval1=0.901325
t2=-6.044599  pval2=0.000000
t3=-4.572237  pval3=0.000011
CYP2D6 avgexpression:6.667981
t1=1.459141  pval1=0.145472
t2=1.861354  pval2=0.063521
t3=0.144319  pval3=0.885461
DDX17 avgexpression:14.791966
t1=1.144720  pval1=0.253150
t2=0.902080  pval2=0.367626
t3=-0.388231  pval3=0.698448
DMC1 avgexpression:5.645957
t1=0.490794  pval1=0.623896
t2=1.116346  pval2=0.265029
t3=0.412991  pval3=0.680259
TCF20 avgexpression:12.316372
t1=-0.978499  pval1=0.328540
t2=-0.943500  pval2=0.346067
t3=0.175716  pval3=0.860776
HSCB avgexpression:8.516353
t1=0.014834  pval1=0.988174
t2=-2.939621  pval2=0.003501
t3=-2.013429  pval3=0.046028
CBY1 avgexpression:9.130677
t1=-0.751582  pval1=0.452835
t2=-0.131341  pval2=0.895580
t3=0.557344  pval3=0.578202
TOMM22 avgexpression:11.426710
t1=-3.506065  pval1=0.000517
t2=-7.896242  pval2=0.000000
t3=-2.472457  pval3=0.014643
RSPH14 avgexpression:4.691360
t1=-0.682337  pval1=0.495502
t2=4.440266  pval2=0.000012
t3=3.575242  pval3=0.000484
XBP1 avgexpression:13.886676
t1=1.008387  pval1=0.314003
t2=-1.099148  pval2=0.272449
t3=-1.545190  pval3=0.124607
RTCB avgexpression:12.015834
t1=-1.605701  pval1=0.109290
t2=-4.326295  pval2=0.000020
t3=-1.813604  pval3=0.071927
JOSD1 avgexpression:12.095871
t1=-1.399448  pval1=0.162612
t2=-2.711469  pval2=0.007024
t3=-0.771295  pval3=0.441860
FBXO7 avgexpression:12.357941
t1=-0.379096  pval1=0.704859
t2=-5.522700  pval2=0.000000
t3=-3.655389  pval3=0.000365
GTPBP1 avgexpression:12.241754
t1=-1.163488  pval1=0.245467
t2=-2.022115  pval2=0.043914
t3=-0.493159  pval3=0.622690
POLDIP3 avgexpression:12.177117
t1=0.104431  pval1=0.916890
t2=-1.979658  pval2=0.048514
t3=-1.430221  pval3=0.154930
RAB36 avgexpression:8.751949
t1=0.655766  pval1=0.512429
t2=2.625853  pval2=0.009017
t3=1.301956  pval3=0.195116
TIMP3 avgexpression:13.651270
t1=1.898982  pval1=0.058434
t2=0.603470  pval2=0.546582
t3=-1.088448  pval3=0.278308
PPP6R2 avgexpression:11.719486
t1=-0.159146  pval1=0.873651
t2=0.722937  pval2=0.470194
t3=0.700296  pval3=0.484930
SBF1 avgexpression:13.048301
t1=-1.582167  pval1=0.114564
t2=1.342512  pval2=0.180288
t3=2.433057  pval3=0.016261
SUN2 avgexpression:11.908400
t1=0.014823  pval1=0.988182
t2=3.613962  pval2=0.000345
t3=2.575284  pval3=0.011076
CYB5R3 avgexpression:14.027976
t1=0.216225  pval1=0.828945
t2=1.883262  pval2=0.060482
t3=1.287336  pval3=0.200148
DNAL4 avgexpression:9.285805
t1=-1.803247  pval1=0.072256
t2=0.709871  pval2=0.478250
t3=2.056045  pval3=0.041677
C22orf31 avgexpression:2.197531
t1=1.243572  pval1=0.214535
t2=2.990039  pval2=0.002984
t3=1.144581  pval3=0.254378
MIOX avgexpression:4.213552
t1=0.910010  pval1=0.363477
t2=-3.611402  pval2=0.000348
t3=-3.093846  pval3=0.002395
LMF2 avgexpression:12.343866
t1=-0.938461  pval1=0.348690
t2=-2.555089  pval2=0.011032
t3=-0.988121  pval3=0.324835
RHBDD3 avgexpression:10.059591
t1=-0.664885  pval1=0.506585
t2=-0.555647  pval2=0.578802
t3=0.138702  pval3=0.889889
PACSIN2 avgexpression:12.349100
t1=-0.520256  pval1=0.603232
t2=1.811170  pval2=0.070960
t3=1.923598  pval3=0.056479
TTLL1 avgexpression:7.701980
t1=1.327462  pval1=0.185268
t2=1.686314  pval2=0.092614
t3=0.059442  pval3=0.952687
RASL10A avgexpression:4.994135
t1=1.323035  pval1=0.186734
t2=6.019526  pval2=0.000000
t3=2.663386  pval3=0.008663
AP1B1 avgexpression:13.188584
t1=-1.865932  pval1=0.062933
t2=-1.076856  pval2=0.282276
t3=0.877836  pval3=0.381570
HMGXB4 avgexpression:11.107320
t1=-1.163465  pval1=0.245476
t2=-2.372641  pval2=0.018194
t3=-0.758975  pval3=0.449171
TOM1 avgexpression:11.302436
t1=-0.730503  pval1=0.465598
t2=2.177940  pval2=0.030068
t3=2.340923  pval3=0.020679
NEFH avgexpression:5.571015
t1=0.758451  pval1=0.448719
t2=3.622929  pval2=0.000334
t3=1.919130  pval3=0.057047
CHKB avgexpression:4.365705
t1=1.968508  pval1=0.049841
t2=2.324013  pval2=0.020689
t3=0.084930  pval3=0.932441
BIK avgexpression:9.712102
t1=-0.065876  pval1=0.947517
t2=-2.800542  pval2=0.005381
t3=-1.964813  pval3=0.051459
HMOX1 avgexpression:10.789365
t1=-0.116140  pval1=0.907612
t2=0.923762  pval2=0.356238
t3=0.832787  pval3=0.406415
MCAT avgexpression:10.038691
t1=-2.179454  pval1=0.030000
t2=-5.969962  pval2=0.000000
t3=-2.519750  pval3=0.012892
THOC5 avgexpression:10.842879
t1=-2.040279  pval1=0.042113
t2=-1.727896  pval2=0.084877
t3=0.655710  pval3=0.513110
MCM5 avgexpression:12.154717
t1=-1.860368  pval1=0.063717
t2=-4.553933  pval2=0.000007
t3=-1.685897  pval3=0.094092
APOBEC3H avgexpression:5.366613
t1=2.368241  pval1=0.018445
t2=-1.350416  pval2=0.177743
t3=-3.488258  pval3=0.000654
ARSA avgexpression:11.368592
t1=2.044256  pval1=0.041717
t2=-0.596191  pval2=0.551427
t3=-2.102344  pval3=0.037353
TSPO avgexpression:12.719017
t1=-0.819337  pval1=0.413182
t2=-7.602456  pval2=0.000000
t3=-4.673644  pval3=0.000007
RASD2 avgexpression:8.518749
t1=1.260112  pval1=0.208514
t2=6.400674  pval2=0.000000
t3=4.052773  pval3=0.000084
TTLL12 avgexpression:12.549587
t1=-2.781695  pval1=0.005717
t2=-7.178300  pval2=0.000000
t3=-2.781882  pval3=0.006167
CBX7 avgexpression:10.248039
t1=2.359392  pval1=0.018883
t2=2.135807  pval2=0.033379
t3=-0.554807  pval3=0.579931
PDGFB avgexpression:10.584483
t1=-0.324269  pval1=0.745938
t2=4.067487  pval2=0.000059
t3=3.147024  pval3=0.002024
ACR avgexpression:3.093050
t1=1.863156  pval1=0.063323
t2=3.952487  pval2=0.000093
t3=1.240264  pval3=0.216998
CABP7 avgexpression:3.319253
t1=0.556926  pval1=0.577953
t2=3.972307  pval2=0.000086
t3=2.476757  pval3=0.014476
RPL3 avgexpression:16.275384
t1=-2.034091  pval1=0.042737
t2=-6.441780  pval2=0.000000
t3=-2.565307  pval3=0.011384
ZMAT5 avgexpression:8.330653
t1=-0.950976  pval1=0.342309
t2=2.130158  pval2=0.033846
t3=2.243629  pval3=0.026461
RBFOX2 avgexpression:12.329826
t1=0.091042  pval1=0.927514
t2=2.813052  pval2=0.005180
t3=2.213731  pval3=0.028501
SYNGR1 avgexpression:8.748121
t1=2.545580  pval1=0.011361
t2=7.013351  pval2=0.000000
t3=2.734459  pval3=0.007075
TAB1 avgexpression:10.670554
t1=-0.669886  pval1=0.503396
t2=0.239219  pval2=0.811074
t3=0.804946  pval3=0.422245
ASCC2 avgexpression:11.858220
t1=-1.106368  pval1=0.269368
t2=-0.827634  pval2=0.408434
t3=0.390955  pval3=0.696438
MTMR3 avgexpression:8.476237
t1=0.674360  pval1=0.500552
t2=2.060171  pval2=0.040111
t3=0.943350  pval3=0.347163
MIEF1 avgexpression:11.461136
t1=-3.231486  pval1=0.001355
t2=-3.779581  pval2=0.000184
t3=0.098418  pval3=0.921745
APOL4 avgexpression:9.375844
t1=2.049030  pval1=0.041245
t2=0.162384  pval2=0.871096
t3=-1.524706  pval3=0.129638
PNPLA5 avgexpression:0.963840
t1=-0.925727  pval1=0.355260
t2=2.898588  pval2=0.003981
t3=3.287733  pval3=0.001283
APOL1 avgexpression:12.999641
t1=0.613561  pval1=0.539926
t2=-4.580554  pval2=0.000006
t3=-3.220347  pval3=0.001599
PNPLA3 avgexpression:5.401758
t1=0.833860  pval1=0.404959
t2=0.045682  pval2=0.963590
t3=-0.649255  pval3=0.517261
MYH9 avgexpression:16.280139
t1=-0.479616  pval1=0.631816
t2=1.008421  pval2=0.313939
t3=1.149747  pval3=0.252251
CACNA1I avgexpression:5.175291
t1=1.626819  pval1=0.104724
t2=5.782818  pval2=0.000000
t3=2.873934  pval3=0.004701
SAMM50 avgexpression:11.225858
t1=-0.520319  pval1=0.603188
t2=-5.813362  pval2=0.000000
t3=-3.345570  pval3=0.001060
TXN2 avgexpression:11.862436
t1=-1.424570  pval1=0.155221
t2=-5.162622  pval2=0.000000
t3=-2.388503  pval3=0.018280
FOXRED2 avgexpression:11.551859
t1=-0.174250  pval1=0.861775
t2=-1.103685  pval2=0.270478
t3=-0.605921  pval3=0.545570
GRAP2 avgexpression:7.711890
t1=4.006769  pval1=0.000076
t2=1.382788  pval2=0.167599
t3=-2.786573  pval3=0.006083
EIF3D avgexpression:13.527181
t1=-3.497261  pval1=0.000534
t2=-6.535566  pval2=0.000000
t3=-1.311578  pval3=0.191856
TNRC6B avgexpression:12.270323
t1=1.324001  pval1=0.186414
t2=2.686016  pval2=0.007571
t3=0.870434  pval3=0.385586
SGSM3 avgexpression:5.404295
t1=2.164757  pval1=0.031118
t2=1.057125  pval2=0.291173
t3=-0.921080  pval3=0.358628
IFT27 avgexpression:9.382140
t1=1.628029  pval1=0.104467
