TSPAN6 avgexpression:6.531377
PCYT1B avgexpression:0.234815
t2=1.762840  pval2=0.078744
t3=0.225430  pval3=0.821923
BRS3 avgexpression:0.035641
t2=0.701440  pval2=0.483465
t3=1.179334  pval3=0.239963
HTATSF1 avgexpression:6.403593
t2=2.494538  pval2=0.013043
t3=1.099115  pval3=0.273319
VGLL1 avgexpression:0.372078
t2=3.216041  pval2=0.001413
t3=3.746040  pval3=0.000248
CD40LG avgexpression:1.204073
t2=0.350892  pval2=0.725867
t3=1.493144  pval3=0.137309
TIMP1 avgexpression:9.082724
t2=-2.396849  pval2=0.017027
t3=-1.294198  pval3=0.197405
KLHL4 avgexpression:0.390858
t2=0.717622  pval2=0.473438
t3=-0.694170  pval3=0.488552
GABRE avgexpression:3.159330
t2=8.380802  pval2=0.000000
t3=7.895052  pval3=0.000000
PCDH11X avgexpression:0.011815
t2=-0.784864  pval2=0.433030
t3=-0.747656  pval3=0.455732
FGD1 avgexpression:1.770792
t2=3.550024  pval2=0.000434
t3=0.957945  pval3=0.339492
PIN4 avgexpression:3.774397
t2=5.528949  pval2=0.000000
t3=4.945737  pval3=0.000002
PORCN avgexpression:3.357660
t2=2.041138  pval2=0.041939
t3=0.366618  pval3=0.714374
ITIH6 avgexpression:0.155720
t2=-1.449393  pval2=0.148066
t3=-1.948112  pval3=0.053098
MAGED2 avgexpression:7.221210
t2=6.771203  pval2=0.000000
t3=3.199798  pval3=0.001649
RBM3 avgexpression:7.169513
t2=4.539694  pval2=0.000008
t3=3.549453  pval3=0.000503
KLF8 avgexpression:0.763938
t2=2.042153  pval2=0.041837
t3=0.999323  pval3=0.319101
SRPX2 avgexpression:3.482120
t2=7.293849  pval2=0.000000
t3=5.349006  pval3=0.000000
SYTL4 avgexpression:2.226975
t2=-5.973907  pval2=0.000000
t3=-5.158936  pval3=0.000001
ZDHHC15 avgexpression:0.302658
t2=1.168390  pval2=0.243394
t3=0.092204  pval3=0.926647
CENPI avgexpression:2.798196
t2=-1.030429  pval2=0.303475
t3=-2.388583  pval3=0.018043
DRP2 avgexpression:0.685658
t2=-0.262835  pval2=0.792822
t3=0.209556  pval3=0.834273
TAF7L avgexpression:0.294114
t2=0.648223  pval2=0.517238
t3=0.751256  pval3=0.453569
PBDC1 avgexpression:6.309373
t2=2.983999  pval2=0.003032
t3=1.760805  pval3=0.080124
GLA avgexpression:4.222695
t2=0.153129  pval2=0.878379
t3=-0.232811  pval3=0.816197
ARMCX3 avgexpression:5.090061
t2=4.993613  pval2=0.000001
t3=1.386285  pval3=0.167530
BEX4 avgexpression:3.935990
t2=2.073217  pval2=0.038836
t3=-0.422722  pval3=0.673049
RUBCNL avgexpression:3.739463
t2=14.704180  pval2=0.000000
t3=9.859002  pval3=0.000000
NALCN avgexpression:0.183372
t2=-0.060924  pval2=0.951452
t3=-0.250949  pval3=0.802166
FGF14 avgexpression:0.112387
t2=-0.529828  pval2=0.596546
t3=0.218930  pval3=0.826975
HTR2A avgexpression:0.350943
t2=-0.862347  pval2=0.389049
t3=-1.336455  pval3=0.183241
NDFIP2 avgexpression:6.117158
t2=5.316018  pval2=0.000000
t3=2.811573  pval3=0.005528
TNFSF13B avgexpression:2.484167
t2=-7.412052  pval2=0.000000
t3=-6.322725  pval3=0.000000
FNDC3A avgexpression:5.071742
t2=0.699384  pval2=0.484747
t3=-0.734262  pval3=0.463831
MLNR avgexpression:0.057796
t2=0.539233  pval2=0.590047
t3=-1.372148  pval3=0.171880
CDADC1 avgexpression:2.939741
t2=3.387754  pval2=0.000780
t3=2.159313  pval3=0.032270
CAB39L avgexpression:3.587265
t2=12.450295  pval2=0.000000
t3=9.710926  pval3=0.000000
KLF5 avgexpression:8.351688
t2=0.134115  pval2=0.893383
t3=-1.376575  pval3=0.170509
STK24 avgexpression:4.958029
t2=4.877667  pval2=0.000002
t3=2.233436  pval3=0.026865
ACP5 avgexpression:5.295816
t2=-3.410190  pval2=0.000720
t3=-2.593259  pval3=0.010361
DNAJC3 avgexpression:6.009290
t2=-1.422290  pval2=0.155775
t3=-2.290359  pval3=0.023266
UGGT2 avgexpression:3.429455
t2=3.535349  pval2=0.000458
t3=1.562373  pval3=0.120116
ARHGEF7 avgexpression:4.284189
t2=4.567191  pval2=0.000007
t3=2.520528  pval3=0.012667
FGF9 avgexpression:0.582932
t2=0.133298  pval2=0.894029
t3=0.009465  pval3=0.992459
SGCG avgexpression:0.224895
t2=0.804422  pval2=0.421664
t3=-0.109454  pval3=0.912975
PARP4 avgexpression:6.663569
t2=4.771627  pval2=0.000003
t3=2.169867  pval3=0.031447
SUPT20H avgexpression:3.769601
t2=6.067749  pval2=0.000000
t3=4.411372  pval3=0.000018
MRPS31 avgexpression:5.067359
t2=7.190451  pval2=0.000000
t3=4.738573  pval3=0.000005
SLC25A15 avgexpression:4.588875
t2=5.348959  pval2=0.000000
t3=3.499993  pval3=0.000598
KPNA3 avgexpression:5.613440
t2=3.035974  pval2=0.002566
t3=1.331428  pval3=0.184885
FLT1 avgexpression:2.931775
t2=-1.214456  pval2=0.225340
t3=-1.024743  pval3=0.306984
RGCC avgexpression:5.020921
t2=3.521096  pval2=0.000483
t3=2.750334  pval3=0.006618
VWA8 avgexpression:3.954305
t2=5.506182  pval2=0.000000
t3=3.746934  pval3=0.000247
DGKH avgexpression:2.518240
t2=2.337684  pval2=0.019930
t3=1.155047  pval3=0.249741
KATNAL1 avgexpression:1.785903
t2=0.036090  pval2=0.971229
t3=-0.604742  pval3=0.546181
INTS6 avgexpression:2.440773
t2=1.575108  pval2=0.116077
t3=0.312946  pval3=0.754717
ACOD1 avgexpression:0.136270
t2=-6.263161  pval2=0.000000
t3=-5.190625  pval3=0.000001
DHRS12 avgexpression:2.284281
t2=12.150462  pval2=0.000000
t3=10.042037  pval3=0.000000
MEDAG avgexpression:2.373871
t2=-2.420324  pval2=0.015982
t3=-2.397793  pval3=0.017611
TSC22D1 avgexpression:6.969686
t2=9.053811  pval2=0.000000
t3=6.021222  pval3=0.000000
CLN5 avgexpression:1.067218
t2=3.252315  pval2=0.001249
t3=2.032016  pval3=0.043756
OLFM4 avgexpression:8.583189
t2=4.494293  pval2=0.000009
t3=3.019895  pval3=0.002931
MSLN avgexpression:5.027894
t2=-0.872388  pval2=0.383556
t3=0.138727  pval3=0.889835
MGRN1 avgexpression:4.961264
t2=2.220072  pval2=0.027013
t3=1.067334  pval3=0.287380
ZNF629 avgexpression:4.447970
t2=4.406219  pval2=0.000014
t3=2.343183  pval3=0.020312
TRADD avgexpression:4.993130
t2=0.384404  pval2=0.700897
t3=-0.325290  pval3=0.745373
HSF4 avgexpression:3.090972
t2=4.814981  pval2=0.000002
t3=6.433579  pval3=0.000000
CORO1A avgexpression:4.705584
t2=-1.306697  pval2=0.192118
t3=-1.218919  pval3=0.224615
MAPK3 avgexpression:6.793830
t2=2.910678  pval2=0.003822
t3=1.164468  pval3=0.245915
GDPD3 avgexpression:3.601181
t2=3.105402  pval2=0.002045
t3=2.137516  pval3=0.034029
ELMO3 avgexpression:6.337925
t2=1.812480  pval2=0.070714
t3=1.537111  pval3=0.126182
MT4 avgexpression:0.480299
t2=1.036291  pval2=0.300736
t3=0.963547  pval3=0.336683
PHKB avgexpression:4.520608
t2=2.675046  pval2=0.007800
t3=0.230002  pval3=0.818375
LYRM1 avgexpression:4.730067
t2=1.609234  pval2=0.108409
t3=0.462156  pval3=0.644579
NUTF2 avgexpression:6.685669
t2=1.988787  pval2=0.047453
t3=2.088714  pval3=0.038269
NUP93 avgexpression:4.158577
t2=2.066841  pval2=0.039437
t3=1.565417  pval3=0.119401
CENPT avgexpression:3.630146
t2=3.980542  pval2=0.000083
t3=4.522493  pval3=0.000012
TSNAXIP1 avgexpression:0.465454
t2=2.294448  pval2=0.022318
t3=1.344861  pval3=0.180516
NFAT5 avgexpression:3.083606
t2=2.635982  pval2=0.008739
t3=0.878525  pval3=0.380937
LONP2 avgexpression:4.853624
t2=-0.161005  pval2=0.872177
t3=-1.360101  pval3=0.175653
N4BP1 avgexpression:4.429761
t2=-0.790009  pval2=0.430023
t3=-1.790245  pval3=0.075248
CBLN1 avgexpression:1.097188
t2=5.463910  pval2=0.000000
t3=4.626869  pval3=0.000007
ARL2BP avgexpression:1.169556
t2=1.882161  pval2=0.060590
t3=0.771298  pval3=0.441633
PLLP avgexpression:2.475404
t2=-8.739665  pval2=0.000000
t3=-6.347638  pval3=0.000000
ZNF423 avgexpression:1.493692
t2=6.518405  pval2=0.000000
t3=3.980388  pval3=0.000103
CCL22 avgexpression:2.286056
t2=-2.317897  pval2=0.020994
t3=-1.626229  pval3=0.105809
DHODH avgexpression:3.101317
t2=2.384067  pval2=0.017621
t3=2.090229  pval3=0.038130
CCL17 avgexpression:1.299856
t2=-0.738821  pval2=0.460479
t3=0.926666  pval3=0.355453
CTCF avgexpression:4.578185
t2=-1.110271  pval2=0.267596
t3=-1.924430  pval3=0.056021
ACD avgexpression:4.621427
t2=0.774305  pval2=0.439240
t3=0.438697  pval3=0.661455
POLR2C avgexpression:6.081100
t2=4.081584  pval2=0.000055
t3=2.734261  pval3=0.006935
PARD6A avgexpression:3.943013
t2=-0.623757  pval2=0.533167
t3=-0.909054  pval3=0.364648
ZNF821 avgexpression:1.360736
t2=1.895728  pval2=0.058767
t3=1.428739  pval3=0.154970
MMP15 avgexpression:6.600819
t2=1.527800  pval2=0.127408
t3=0.806815  pval3=0.420934
USB1 avgexpression:4.358638
t2=-0.824420  pval2=0.410226
t3=-1.291923  pval3=0.198190
CYB5B avgexpression:6.357378
t2=7.242690  pval2=0.000000
t3=4.357355  pval3=0.000023
CCDC113 avgexpression:2.555999
t2=7.415756  pval2=0.000000
t3=5.263048  pval3=0.000000
PRSS54 avgexpression:0.028315
t2=1.042282  pval2=0.297954
t3=0.395635  pval3=0.692885
NME3 avgexpression:5.967821
t2=0.626339  pval2=0.531475
t3=0.905545  pval3=0.366497
NDRG4 avgexpression:1.259696
t2=2.565137  pval2=0.010703
t3=1.307064  pval3=0.193010
PSMD7 avgexpression:5.733562
t2=3.203547  pval2=0.001474
t3=2.088942  pval3=0.038248
SETD6 avgexpression:2.886701
t2=1.295518  pval2=0.195941
t3=1.302239  pval3=0.194650
SLC38A7 avgexpression:3.596300
t2=0.928870  pval2=0.353556
t3=0.547422  pval3=0.584829
VAC14 avgexpression:4.449306
t2=3.094807  pval2=0.002118
t3=2.243086  pval3=0.026222
HAS3 avgexpression:3.183591
t2=1.235055  pval2=0.217585
t3=1.749091  pval3=0.082135
TANGO6 avgexpression:2.965199
t2=2.123643  pval2=0.034356
t3=0.992129  pval3=0.322587
COG4 avgexpression:5.543061
t2=3.857418  pval2=0.000135
t3=2.376251  pval3=0.018636
SMPD3 avgexpression:3.981820
t2=4.213792  pval2=0.000032
t3=2.139964  pval3=0.033827
SLC7A6OS avgexpression:2.067240
t2=0.527010  pval2=0.598499
t3=0.065556  pval3=0.947811
SLC7A6 avgexpression:2.897871
t2=8.008066  pval2=0.000000
t3=5.936821  pval3=0.000000
PLA2G15 avgexpression:3.820297
t2=3.029191  pval2=0.002622
t3=1.843895  pval3=0.066992
ESRP2 avgexpression:5.390623
t2=4.129792  pval2=0.000045
t3=3.184833  pval3=0.001732
FA2H avgexpression:5.336809
t2=0.378567  pval2=0.705224
t3=0.633374  pval3=0.527367
WDR59 avgexpression:3.915629
t2=4.747458  pval2=0.000003
t3=3.346073  pval3=0.001015
MON1B avgexpression:4.809606
t2=4.354213  pval2=0.000017
t3=2.194523  pval3=0.029595
CMC2 avgexpression:2.238801
t2=-3.211003  pval2=0.001437
t3=-2.293136  pval3=0.023102
AXIN1 avgexpression:5.063366
t2=7.206339  pval2=0.000000
t3=4.771480  pval3=0.000004
HCFC1R1 avgexpression:5.518916
t2=-0.010420  pval2=0.991692
t3=-0.020704  pval3=0.983507
NPRL3 avgexpression:4.597625
t2=1.418643  pval2=0.156836
t3=0.756119  pval3=0.450656
MLYCD avgexpression:2.322032
t2=3.347598  pval2=0.000898
t3=0.730458  pval3=0.466146
MPG avgexpression:5.713029
t2=1.600584  pval2=0.110313
t3=1.075941  pval3=0.283524
NECAB2 avgexpression:0.244693
t2=0.077402  pval2=0.938345
t3=1.170821  pval3=0.243359
HSDL1 avgexpression:3.910332
t2=2.852957  pval2=0.004572
t3=1.036083  pval3=0.301680
TAF1C avgexpression:4.176432
t2=3.212460  pval2=0.001430
t3=3.164138  pval3=0.001852
NAGPA avgexpression:3.625465
t2=1.422934  pval2=0.155589
t3=1.331925  pval3=0.184722
WFDC1 avgexpression:2.090478
t2=4.262180  pval2=0.000026
t3=1.851880  pval3=0.065830
SEC14L5 avgexpression:0.338783
t2=0.597978  pval2=0.550217
t3=-0.389303  pval3=0.697554
COTL1 avgexpression:5.920819
t2=-1.771457  pval2=0.077299
t3=-0.931465  pval3=0.352974
USP10 avgexpression:5.842165
t2=2.237707  pval2=0.025828
t3=0.551045  pval3=0.582349
CRISPLD2 avgexpression:3.836959
t2=-2.239254  pval2=0.025727
t3=-2.873637  pval3=0.004592
TSC2 avgexpression:4.018163
t2=5.774238  pval2=0.000000
t3=3.672249  pval3=0.000324
ZNF500 avgexpression:2.812310
t2=3.373025  pval2=0.000821
t3=2.261834  pval3=0.025013
NME4 avgexpression:5.826188
t2=4.442274  pval2=0.000012
t3=3.565821  pval3=0.000475
ABCC1 avgexpression:4.959485
t2=3.015821  pval2=0.002738
t3=2.977918  pval3=0.003340
NOMO3 avgexpression:1.138316
t2=0.829962  pval2=0.407090
t3=-1.509427  pval3=0.133102
LMF1 avgexpression:2.430106
t2=3.230096  pval2=0.001347
t3=2.481265  pval3=0.014094
FOXF1 avgexpression:3.798740
t2=5.361058  pval2=0.000000
t3=2.441930  pval3=0.015665
CIAO3 avgexpression:3.497089
t2=3.089140  pval2=0.002157
t3=2.318854  pval3=0.021629
MTHFSD avgexpression:3.114260
t2=5.312407  pval2=0.000000
t3=2.973429  pval3=0.003386
CLCN7 avgexpression:4.438266
t2=6.583718  pval2=0.000000
t3=4.341729  pval3=0.000025
HAGHL avgexpression:2.455464
t2=-3.549561  pval2=0.000435
t3=-1.661929  pval3=0.098426
ANTKMT avgexpression:4.575527
t2=0.599217  pval2=0.549391
t3=1.697374  pval3=0.091511
SLC7A5 avgexpression:6.597518
t2=3.241007  pval2=0.001298
t3=2.756965  pval3=0.006491
METRN avgexpression:3.744893
t2=-4.846279  pval2=0.000002
t3=-2.640435  pval3=0.009075
FBXO31 avgexpression:4.506380
t2=3.789047  pval2=0.000176
t3=1.285106  pval3=0.200556
STUB1 avgexpression:5.292534
t2=1.333449  pval2=0.183196
t3=1.359361  pval3=0.175887
RHBDL1 avgexpression:2.858259
t2=4.164437  pval2=0.000039
t3=3.677356  pval3=0.000319
NUBP1 avgexpression:4.059847
t2=-1.884041  pval2=0.060335
t3=-1.717690  pval3=0.087729
UBE2I avgexpression:4.595581
t2=4.228586  pval2=0.000030
t3=3.211517  pval3=0.001587
ZP2 avgexpression:0.305431
t2=5.501724  pval2=0.000000
t3=4.141136  pval3=0.000055
MEFV avgexpression:0.669338
t2=-8.345405  pval2=0.000000
t3=-5.784280  pval3=0.000000
CRYM avgexpression:2.630140
t2=1.961766  pval2=0.050531
t3=1.060725  pval3=0.290365
EEF2K avgexpression:4.076919
t2=-0.067464  pval2=0.946249
t3=-0.427159  pval3=0.669821
CAPN15 avgexpression:5.305381
t2=2.114159  pval2=0.035163
t3=1.436715  pval3=0.152693
PIEZO1 avgexpression:5.370831
t2=0.425192  pval2=0.670941
t3=0.926873  pval3=0.355346
GSPT1 avgexpression:6.282074
t2=3.342500  pval2=0.000914
t3=1.618749  pval3=0.107411
ZNF174 avgexpression:3.292950
t2=2.578488  pval2=0.010305
t3=2.012128  pval3=0.045833
CLUAP1 avgexpression:2.713078
t2=-5.048135  pval2=0.000001
t3=-2.715853  pval3=0.007315
UBFD1 avgexpression:4.751107
t2=0.513126  pval2=0.608166
t3=-0.335540  pval3=0.737644
PRSS33 avgexpression:2.006995
t2=5.219662  pval2=0.000000
t3=3.564124  pval3=0.000478
EARS2 avgexpression:4.248980
t2=1.389905  pval2=0.165384
t3=0.251894  pval3=0.801437
ELOB avgexpression:8.935286
t2=3.631573  pval2=0.000321
t3=2.876835  pval3=0.004548
GGA2 avgexpression:4.848239
t2=-0.275902  pval2=0.782776
t3=-0.470045  pval3=0.638943
AQP8 avgexpression:2.849583
t2=3.533224  pval2=0.000462
t3=1.917055  pval3=0.056959
CPPED1 avgexpression:4.042894
t2=1.951319  pval2=0.051765
t3=0.293946  pval3=0.769169
USP31 avgexpression:2.408891
t2=-1.461184  pval2=0.144805
t3=-2.130224  pval3=0.034635
HMOX2 avgexpression:5.882642
t2=1.925153  pval2=0.054968
t3=1.487001  pval3=0.138923
DNAJA3 avgexpression:5.464019
t2=6.255603  pval2=0.000000
t3=3.845708  pval3=0.000171
CORO7-PAM16 avgexpression:0.000000
t2=nan  pval2=nan
t3=nan  pval3=nan
BFAR avgexpression:5.914029
t2=1.857661  pval2=0.064003
t3=0.887422  pval3=0.376144
SALL1 avgexpression:1.174924
t2=5.563652  pval2=0.000000
t3=3.137437  pval3=0.002019
TOX3 avgexpression:4.356201
t2=6.171359  pval2=0.000000
t3=2.977172  pval3=0.003347
RBL2 avgexpression:4.661955
t2=1.931366  pval2=0.054193
t3=0.410965  pval3=0.681631
QPRT avgexpression:5.641086
t2=17.410617  pval2=0.000000
t3=9.480026  pval3=0.000000
XYLT1 avgexpression:3.143170
t2=4.626594  pval2=0.000005
t3=2.571554  pval3=0.011007
PYCARD avgexpression:5.767902
t2=2.287277  pval2=0.022737
t3=1.694374  pval3=0.092081
RPGRIP1L avgexpression:1.816302
t2=2.862339  pval2=0.004442
t3=1.063387  pval3=0.289160
MAZ avgexpression:4.416684
t2=2.955453  pval2=0.003320
t3=2.038286  pval3=0.043118
STX4 avgexpression:5.295254
t2=4.598322  pval2=0.000006
t3=2.834284  pval3=0.005167
CDIPT avgexpression:6.338010
t2=5.280204  pval2=0.000000
t3=3.653413  pval3=0.000347
BCKDK avgexpression:5.459684
t2=0.893573  pval2=0.372125
t3=0.529583  pval3=0.597113
KAT8 avgexpression:4.539423
t2=6.528829  pval2=0.000000
t3=4.184781  pval3=0.000046
NOMO1 avgexpression:4.681812
t2=4.220255  pval2=0.000031
t3=1.681253  pval3=0.094606
IL21R avgexpression:1.165900
t2=-6.916521  pval2=0.000000
t3=-4.458876  pval3=0.000015
SYT17 avgexpression:1.138002
t2=-4.889019  pval2=0.000002
t3=-2.866388  pval3=0.004693
TMC5 avgexpression:5.402438
t2=-3.140895  pval2=0.001818
t3=-2.337520  pval3=0.020613
CCP110 avgexpression:2.614127
t2=-1.474293  pval2=0.141244
t3=-1.996073  pval3=0.047571
VPS35L avgexpression:3.038071
t2=-0.173296  pval2=0.862512
t3=-2.832598  pval3=0.005193
SLC6A2 avgexpression:0.076888
t2=1.923359  pval2=0.055194
t3=1.733611  pval3=0.084855
RNF40 avgexpression:5.080228
t2=2.194218  pval2=0.028834
t3=0.495276  pval3=0.621064
KNOP1 avgexpression:3.151728
t2=5.440112  pval2=0.000000
t3=3.815978  pval3=0.000192
AQP9 avgexpression:1.977779
t2=-6.814266  pval2=0.000000
t3=-5.506979  pval3=0.000000
AAGAB avgexpression:5.526910
t2=-4.031438  pval2=0.000067
t3=-2.932332  pval3=0.003843
IQCH avgexpression:0.754067
t2=-1.819359  pval2=0.069656
t3=-2.739961  pval3=0.006821
LACTB avgexpression:4.142314
t2=-6.598456  pval2=0.000000
t3=-4.529937  pval3=0.000011
CORO2B avgexpression:0.935547
t2=0.967754  pval2=0.333793
t3=0.127182  pval3=0.898951
CSK avgexpression:6.098757
t2=-1.176538  pval2=0.240128
t3=-0.622575  pval3=0.534423
HERC1 avgexpression:3.101224
t2=-1.413797  pval2=0.158253
t3=-1.613948  pval3=0.108450
TRIP4 avgexpression:4.549379
t2=0.060262  pval2=0.951979
t3=-0.224422  pval3=0.822707
MTFMT avgexpression:3.898951
t2=-2.782118  pval2=0.005674
t3=-2.026953  pval3=0.044277
RASL12 avgexpression:2.945449
t2=1.674989  pval2=0.094772
t3=0.096059  pval3=0.923591
AP3B2 avgexpression:0.239169
t2=2.181298  pval2=0.029784
t3=1.304823  pval3=0.193770
ACSBG1 avgexpression:0.188134
t2=-2.084891  pval2=0.037757
t3=-1.270516  pval3=0.205689
IGDCC4 avgexpression:1.501239
t2=1.858884  pval2=0.063829
t3=0.749927  pval3=0.454367
RAB11A avgexpression:6.641896
t2=-3.289352  pval2=0.001099
t3=-1.409914  pval3=0.160447
CTSH avgexpression:4.887780
t2=2.941848  pval2=0.003466
t3=2.867580  pval3=0.004676
TTC23 avgexpression:2.929337
t2=-1.004613  pval2=0.315733
t3=-0.996313  pval3=0.320557
CD276 avgexpression:5.622935
t2=-2.437919  pval2=0.015237
t3=-1.669569  pval3=0.096901
FAH avgexpression:3.356474
t2=6.515145  pval2=0.000000
t3=4.360118  pval3=0.000023
CEMIP avgexpression:5.305046
t2=2.661258  pval2=0.008120
t3=3.379704  pval3=0.000906
RPAP1 avgexpression:4.067076
t2=0.725894  pval2=0.468357
t3=0.745300  pval3=0.457151
HOMER2 avgexpression:0.437586
t2=-4.503040  pval2=0.000009
t3=-3.174227  pval3=0.001793
EHD4 avgexpression:4.879007
t2=-1.066866  pval2=0.286721
t3=-0.757641  pval3=0.449747
TMEM87A avgexpression:5.325917
t2=-0.386055  pval2=0.699675
t3=0.084827  pval3=0.932501
ZNF106 avgexpression:4.013922
t2=-2.911462  pval2=0.003813
t3=-3.058916  pval3=0.002593
CEP152 avgexpression:1.989769
t2=-2.391915  pval2=0.017254
t3=-1.241290  pval3=0.216260
ATP8B4 avgexpression:0.756243
t2=-4.835239  pval2=0.000002
t3=-3.620554  pval3=0.000391
OCA2 avgexpression:0.947110
t2=6.648869  pval2=0.000000
t3=7.565203  pval3=0.000000
DTWD1 avgexpression:2.164890
t2=-1.188482  pval2=0.235398
t3=-1.017284  pval3=0.310508
TGM5 avgexpression:0.043708
t2=0.042823  pval2=0.965866
t3=0.948240  pval3=0.344394
FAM189A1 avgexpression:1.358458
t2=4.304058  pval2=0.000021
t3=3.034939  pval3=0.002796
GABPB1 avgexpression:3.530980
t2=-1.797016  pval2=0.073140
t3=-1.725266  pval3=0.086352
TJP1 avgexpression:4.481102
t2=-2.098543  pval2=0.036527
t3=-2.815645  pval3=0.005461
BMF avgexpression:3.132160
t2=2.214636  pval2=0.027387
t3=1.451126  pval3=0.148643
DMXL2 avgexpression:2.420508
t2=-6.225328  pval2=0.000000
t3=-5.397338  pval3=0.000000
SCG3 avgexpression:0.517167
t2=1.137275  pval2=0.256151
t3=0.481137  pval3=0.631056
DNAJC17 avgexpression:2.727039
t2=-2.887071  pval2=0.004114
t3=-0.901847  pval3=0.368453
EIF3J avgexpression:6.314166
t2=1.978798  pval2=0.048572
t3=1.947571  pval3=0.053164
SPG11 avgexpression:4.154541
t2=-1.625105  pval2=0.104983
t3=-2.076374  pval3=0.039410
RHOV avgexpression:3.453049
t2=-6.070556  pval2=0.000000
t3=-2.969091  pval3=0.003432
VPS18 avgexpression:4.508345
t2=-3.579433  pval2=0.000390
t3=-2.888901  pval3=0.004385
OIP5 avgexpression:2.512905
t2=-3.575872  pval2=0.000395
t3=-1.476454  pval3=0.141728
SLC30A4 avgexpression:1.963163
t2=-1.852304  pval2=0.064770
t3=-2.742549  pval3=0.006770
BLOC1S6 avgexpression:4.449471
t2=-3.073217  pval2=0.002273
t3=-2.812231  pval3=0.005517
MYEF2 avgexpression:1.331754
t2=8.731637  pval2=0.000000
t3=6.297902  pval3=0.000000
SGK3 avgexpression:2.361965
t2=-0.167567  pval2=0.867015
t3=0.152057  pval3=0.879328
PDGFRL avgexpression:1.687237
t2=-6.317783  pval2=0.000000
t3=-4.269950  pval3=0.000033
CSPP1 avgexpression:1.582423
t2=0.631140  pval2=0.528335
t3=0.956603  pval3=0.340167
ZDHHC2 avgexpression:3.391747
t2=-1.055686  pval2=0.291793
t3=-0.744648  pval3=0.457544
BRF2 avgexpression:3.133585
t2=-1.817357  pval2=0.069962
t3=-1.009001  pval3=0.314452
TRIM35 avgexpression:4.015982
t2=-3.826220  pval2=0.000152
t3=-2.449428  pval3=0.015354
ZFAND1 avgexpression:5.023326
t2=1.894044  pval2=0.058990
t3=1.564168  pval3=0.119694
RP1 avgexpression:0.191266
t2=3.241480  pval2=0.001296
t3=3.673988  pval3=0.000322
CA2 avgexpression:5.672800
t2=-2.614241  pval2=0.009304
t3=-2.787080  pval3=0.005943
FZD3 avgexpression:2.134936
t2=-3.260181  pval2=0.001216
t3=-1.158006  pval3=0.248535
INTS9 avgexpression:3.700362
t2=-2.820930  pval2=0.005044
t3=-0.673584  pval3=0.501519
RIPK2 avgexpression:4.817091
t2=-0.848076  pval2=0.396938
t3=-0.494272  pval3=0.621772
EYA1 avgexpression:0.426900
t2=3.811136  pval2=0.000162
t3=3.346255  pval3=0.001014
NBN avgexpression:5.069332
t2=-2.274233  pval2=0.023518
t3=-2.199542  pval3=0.029230
TRPA1 avgexpression:1.879931
t2=-1.291048  pval2=0.197484
t3=-1.336153  pval3=0.183339
CPQ avgexpression:4.019331
t2=1.180321  pval2=0.238623
t3=-0.999254  pval3=0.319135
DECR1 avgexpression:5.538759
t2=1.563838  pval2=0.118701
t3=0.980029  pval3=0.328507
CALB1 avgexpression:0.760803
