USP17L20    TAF11L9    1.0
MYL9    NEGR1    0.9434776108220736
RPTN    PSG2    0.9431586650136732
IGLON5    MPZ    0.9430765480474111
CYP3A4    ENPP7    0.942801988506752
TGFB1I1    FBXL22    0.9427320177487398
ALB    FGG    0.942674990057279
SERPINB13    RNF225    0.942668914062249
PEX1    RBM48    0.9426228090232628
BVES    C8orf88    0.9424995189928552
ANGPTL1    NEGR1    0.9424842948225546
DNAH5    BSND    0.9422802353378884
VEGFD    NMS    0.9422729954225952
LAMB4    KRT3    0.9422304013624384
CERS3    PAX9    0.9421919370456208
CNN1    HSPB7    0.9420260432425056
SLURP1    DSC3    0.9417826644765196
IVL    MUC21    0.941715805694084
TMOD1    KCNMA1    0.9416502590375152
PGLYRP3    EPGN    0.9414859462252366
SI    MS4A10    0.9414800310330984
FERMT2    PPP1R12B    0.9414432047306662
SLC17A2    CFHR1    0.9412757078007524
TSPY2    SPANXB1    0.9412495878707752
RHCG    S100A9    0.9411950581260556
ABCB4    HTN3    0.9410510514003128
PDZRN4    PLIN4    0.9410471766125952
BVES    MSRB3    0.9410202251001726
SLC17A2    PAH    0.9410181599048018
TMPRSS11E    TGM5    0.9408901892387036
WNT8A    OR3A3    0.940778815629095
SPRR3    KRT6A    0.94077267947124
GDNF    PCLO    0.9406447330104012
ST8SIA3    PRSS2    0.9406121684397653
A2ML1    DENND2C    0.9405836911062666
DEFB103B    SPRR2E    0.9405677382062364
HTR1A    CCDC154    0.9405540820077276
IL1RN    RHCG    0.9405132182037904
TMEM79    CAPNS2    0.9404918891323188
SPRR3    KRT4    0.9404856564249992
NCCRP1    KRT6A    0.9404846938304956
GYS2    TMPRSS11B    0.9404261228668896
NECAB1    NEGR1    0.9403972822932252
DLX1    PCLO    0.9403744328485616
SPANXB1    TSPY4    0.940344869156784
GJB2    RNF222    0.9403231540392868
ASB2    KCNMA1    0.940184728713802
PKP1    RNF222    0.9401136333984726
ENDOU    GRHL3    0.9399686953381204
OVOL3    MYH8    0.9398225549697846
ACSM2B    AMBP    0.9397907928061646
CGA    SCN3A    0.9397714676998572
ACSM2B    CA5A    0.9397465123225852
HTR3D    LY6L    0.9396808749357232
FETUB    SERPINB12    0.9396221645052232
GH2    DEFB103B    0.9396122524976512
LEXM    SPRR3    0.939609333423654
NIBAN3    CNR2    0.939579408799318
TP53AIP1    MUC21    0.9394916610962956
DNAJB5    NEGR1    0.9394699623200924
SERPINA6    DLK1    0.9394049965010351
PSG2    VSIG8    0.9394032431377336
SERPINA6    SYCN    0.939347000423652
IVL    CAPNS2    0.9393283281354068
APOA2    MBL2    0.9393042590484466
SERPINA6    PRSS1    0.9391632625640796
WFDC5    LIPK    0.9391491453632524
SPRR2B    LIPK    0.9391241297276636
FOXN1    A2ML1    0.9390233831533904
AOC3    TAGLN    0.9390230067670924
FOXP2    MSRB3    0.9389413713897404
ZIM3    SPATA3    0.9388706106670376
BTK    RHOH    0.9388147436304024
DSG3    PRSS27    0.9387541380375868
DSC3    EPGN    0.9387008085097712
NTS    PCLO    0.9386128487049008
OPCML    NFILZ    0.9383717675153684
TEX11    PTF1A    0.9382795144333388
KRT4    DEFB104B    0.9382147728157156
OPRL1    HTR3A    0.9380682744243882
OR6Y1    PRAMEF19    0.9379751145889073
S100A8    SERPINB13    0.9379361841237318
PRUNE2    KCNMA1    0.9379199026432734
GYS2    KRT15    0.9377622634279354
LYPD3    IL1RN    0.9374842856245874
COL5A1    COL3A1    0.9374085629169796
ACTRT2    HTR1A    0.937332135112888
WNT8A    NANOS2    0.9372882031935564
TSPAN6    ICAM4    nan
CSH1    WFDC5    0.9673323187360784
EFCAB3    NLRP8    0.962359878711889
BPIFC    LCE3E    0.9594180808789128
EPGN    GBP6    0.958439389427245
CPB2    CFHR2    0.9574683576541386
MYLK    TNS1    0.955940079497134
PPL    DSC3    0.9559219970703472
DENND2C    TMPRSS11B    0.9552922712386572
WFDC5    HBG2    0.955060936854052
HTR3D    SMCO1    0.95462574242928
DEFB103B    LCE1F    0.9543071108941932
CFL2    MSRB3    0.9541618303277166
RHCG    VSIG10L    0.953924498038838
TMEM79    KRT13    0.9539133669217026
NEUROD4    GP2    0.953896419144736
FOXP2    NEGR1    0.9538702885814894
GRHL3    KRT4    0.953602905433182
TTC29    AMBN    0.953536479294536
TAGLN    PDLIM3    0.9532428940987014
VSIG10L    RNF225    0.95323387181411
ITGA7    FLNA    0.9532273350780271
ANXA1    NCCRP1    0.9531766704499214
CLDN17    VSIG8    0.9531166246300056
DEFA4    VSTM1    0.9530438640061548
MYLK    TAGLN    0.952903725173333
ZNF317    IGF1R    0.95287753875099
DNAJB5    LMOD1    0.952755985987904
SPINK5    S100A8    0.952653391864862
AQP8    PRSS2    0.9525299020663084
GH2    LCE2D    0.9524413640675158
SCG5    PRSS2    0.9524368390314156
MYOCD    C8orf88    0.9523700201891128
LCE3D    SPRR2E    0.9521639140024593
MAL    LGALS7    0.9521374081595504
EMP1    KRT78    0.9517645075138343
PRB2    PRB4    0.951623718594878
CERS3    SPRR1A    0.9515828679043946
PDZRN4    PLN    0.9514257449809848
PDLIM3    DACT3    0.9514123293313472
DNAJB5    MYOCD    0.951406558751946
GNG13    IQCJ    0.9513570751301323
ATP2B4    DMD    0.9512903641411284
PGM5    MRGPRF    0.951264249656824
SNX31    MUC21    0.9511950295964612
ALG13    RTL8A    0.951153878136322
TGFB1I1    LMOD1    0.9511118934451998
G6PC    AQP10    0.9510926200671852
SPINK7    CLDN17    0.9510547321488544
CNN1    FBXL22    0.9507207825450468
CASP14    C1orf68    0.950705511351545
G6PC    ENPP3    0.9506174813452016
ACTA2    RBPMS2    0.9505966003356402
PPP1R12B    KCNMA1    0.9505722972601848
PLAGL1    ACTRT2    0.9502802525256608
CPA1    CELA3B    0.9502079286891773
SPRR4    LCE2C    0.9501269190182444
SLC28A1    C3orf85    0.949975208314902
ENDOU    CERS3    0.949910713908536
PRSS27    TMPRSS11B    0.9498867748431852
WNT8A    GPR32    0.949751742295545
RHCG    SERPINB13    0.9496487378073905
TREH    ENPP3    0.9495527128030056
OR2Z1    PRAMEF20    0.9494484499463371
DENND2C    RNF225    0.9494152263284504
JPH2    TPM2    0.9494095403437766
S100A8    GBP6    0.9492894088014036
JPH2    KANK2    0.949216577379376
AKAP6    KCNMA1    0.9491544389410476
DSC3    CAPN14    0.949137712381399
POU2AF1    FCRLA    0.9490961069913484
SERPINI2    AQP12B    0.9490455990232224
ITGA7    MSRB3    0.949019487013414
GRHL3    GBP6    0.9490049530378368
RHOH    TBC1D10C    0.9489995778667272
SCG5    CELA3B    0.948988964484446
PAPPA2    NYAP2    0.9489886324060148
S100A8    ADH7    0.948905430703862
ADAMTS16    WT1    0.9488927989198156
ACTA2    HSPB7    0.948879329802683
SPRR3    SBSN    0.9488203578688128
DIXDC1    PRICKLE2    0.9487609748853566
CRNN    CERS3    0.9486517260305632
SPX    CELA3B    0.9486377449487836
LDB3    FBXL22    0.9485685691713828
SMTN    FLNA    0.9485178439111366
PGLYRP3    TMEM79    0.9484141647251229
G6PC    S100G    0.948383639128667
TGM1    LEXM    0.9483406413631392
PGLYRP1    SERPINB10    0.9483233690318552
SYNM    TPM2    0.9482815915838396
CAP2    CFL2    0.9482520959079508
GPX5    KRTAP21-3    0.9481328214344572
DMRTC2    UROC1    0.9480193237064712
REG3G    CELA3B    0.9480029010773778
SPRR3    PAX9    0.947836305579557
CERS3    VSIG10L    0.94783551586183
GRIK1    CELA3B    0.94780285576253
LIMS2    TPM1    0.947760000840308
MRGPRF    FLNA    0.947713187920588
PGLYRP3    ADH7    0.9476527446697574
SPEG    DMD    0.947623598489991
TNS1    PGM5    0.947534699533449
CORO1A    SASH3    0.9474735902469577
KCNMB1    PDLIM3    0.947369968352168
MS4A10    OTOP3    0.9473562741000304
ACTG2    CFL2    0.9473377002645256
RASAL3    SEPTIN1    0.9473349217607552
SLC7A2    NYAP2    0.9473010185110476
PAH    CPN2    0.9472956773520717
SPEG    SVIL    0.9472877461919448
CPXM2    DIXDC1    0.94726008509703
AFM    MBL2    0.9472284847023064
FILIP1    MYH11    0.9471557552204783
MBL2    CCL16    0.94712015042593
CELA3A    PRSS2    0.9470099017727134
AOC3    KANK2    0.946981780145591
DLX1    GDNF    0.9468797075932048
PGM5    PLIN4    0.9468781678629308
CAPSL    AMBN    0.9467552156781492
KRT85    EMX2    0.9467389796028912
LCE2C    RPTN    0.9466967493743071
S100A8    CAPNS2    0.9466664625757262
ENDOU    RAET1E    0.9466132530280038
IRAG1    FERMT2    0.9466079037955072
GRHL3    BNIPL    0.9466028822762236
SERPINB3    ZNF750    0.9465470338803508
MYL9    PNCK    0.9464525700319376
KRT13    CALML3    0.9464327171107484
MYH8    VEGFD    0.9463857661840764
AFP    PAH    0.9463346942625316
MYL9    MYH11    0.946288143806582
DSC3    SERPINB13    0.9462367310256132
ACSM2B    FGG    0.9462331202206412
SPEG    LDB3    0.9461866382863984
NPBWR2    VEGFD    0.946062059698059
MYLK    IRAG1    0.946021294272972
HTR1A    FER1L5    0.9459560023880372
CSTA    ZNF750    0.9458720340089676
GJB2    SBSN    0.9458496320289274
SLC16A12    CELA3B    0.9458076988975024
MYBPC2    NPBWR2    0.9457919565095436
TGM5    LEXM    0.9457555630420024
CNFN    CERS3    0.9457312075015724
KRTAP4-4    KRT25    0.9455795628702236
PGM5    ARHGEF25    0.9455515023058176
EMP1    KRT13    0.9455484767611438
S100A9    PRSS27    0.9455071948673216
CALD1    FOXP2    0.9454927371450248
EPGN    CYSRT1    0.94543163410012
PPL    ANXA1    0.9454185640663332
KRT4    PAX9    0.94538387601468
ANGPTL1    PGM5    0.9452995604885788
DEFB131A    SLC2A7    0.9452668121509238
AFP    FGG    0.9452583484677024
DSC3    DYNAP    0.945255688042847
DSG3    SBSN    0.9452385242675752
FBXL22    C8orf88    0.9452376092758726
SCN3A    ADCY1    0.9452317674760016
LGALS7    MUC22    0.9451766669877248
LIPK    PSG3    0.9451409934852796
EMP1    MAL    0.9451342640331742
SLC18A2    OR2T4    0.94513114428314
EFCAB3    CATSPERD    0.9451185308119846
SLURP1    S100A9    0.9451098379305274
KRT13    CAPNS2    0.9451085017732171
CWH43    GBP6    0.9450691830955218
DNAJB5    JPH2    0.9450525438204604
CPXM2    PDLIM3    0.9450004354673048
SORBS1    PGM5    0.944984697419092
TGFB1I1    TPM2    0.9449843158764936
PPL    KRT13    0.944984048984768
FHL1    HSPB7    0.9449780831511684
MYBPC2    MYH8    0.944961828475338
CD93    CDH5    0.9449323136608108
MYLK    DACT3    0.9448903874535988
AFP    MBL2    0.94486330277814
CWH43    SPINK5    0.9448531434948853
CGA    INSM2    0.9448174403491656
RGS8    AADACL2    0.944632213890044
SORBS1    JPH2    0.9446288322195132
CLCA2    LEXM    0.944608988857531
TGM1    FAM83C    0.9445838257706513
TGFB1I1    RBPMS2    0.9445123703159208
HTR3A    P2RY8    0.9445047820029298
KRT15    PAX9    0.9444716993675112
KCNMB1    DES    0.944430533155113
CGA    KIF5C    0.9444091623201608
TTC29    CFAP77    0.9443986185670612
HSPB8    PGM5    0.9443638350862787
GH2    DEFB103A    0.9443461682364276
CSTA    GJB2    0.9443325954982048
SPEG    DIXDC1    0.944283751651119
SCN3A    OPCML    0.9442377230173196
GRHL3    KRT78    0.9441952952331778
ATP2B3    ACTRT2    0.9441767469717188
MYH11    KCNMB1    0.9441164203172556
CABP5    KRTAP26-1    0.9440746636861896
SASH3    RHOH    0.944051964463688
PPP1R12B    LMOD1    0.9440384205375352
PRSS27    VSIG10L    0.9440315604397252
PDZD4    PGM5    0.9440311317545076
ANXA1    DENND2C    0.943919783933636
WNT8A    CST9L    0.9439190867615272
KRT4    DYNAP    0.9439099146038754
S100A8    KRT78    0.9439018610266634
CLIP3    PRICKLE2    0.9438899157454654
SORBS1    ITGA7    0.9438124588328668
FERMT2    DNAJB5    0.9437653464598832
SORBS1    CFL2    0.9436905169728456
TGM3    PAX9    0.9436902660537586
PRUNE2    SVIL    0.9436875228404442
GRHL3    TMPRSS11A    0.9436572770034252
MYLK    ACTG2    0.943633850753014
CD79B    SERPINA9    0.9436276510763404
CPXM2    DACT3    0.9435999877990628
SLC5A4    SLC2A7    0.9435970599432209
ZNF317    ZNF227    0.943584726409294
SERPINI2    PTF1A    0.9435525034585708
SPEG    KCNMA1    0.9435111379742204
TGM3    TMEM79    0.9434963663958708
ASB2    RNF150    0.9434380141652208
SPRR1B    SPRR5    0.943391979006618
MYL9    MRGPRF    0.9433840302851846
GJB2    SPRR1A    0.9433609900446026
ZNF284    ZNF234    0.9433577635353636
BAALC    KIF5C    0.9433076467409278
TGM5    DSG3    0.943283808276632
MAFA    PERCC1    0.943281198653933
PGM5    MSRB3    0.9432478889052908
CACNA1A    BSND    0.9432355444520446
CRX    ZIM3    0.94317284250158
CATSPERD    TRIM75P    0.9431726649317688
FAM167A    OR2T4    0.9431410069370952
WNT8A    KIF2B    0.943140082780942
APOA4    MEP1B    0.943123303608108
OR7G2    OR7D4    0.9431105756017176
PGLYRP3    LEXM    0.9430992322364712
DENND2C    ADH7    0.9430653419611004
SLURP1    ZNF750    0.943062614757569
TGM5    KRT78    0.9430093529322586
GNG13    P2RY8    0.9429106543348258
IRAG1    LMOD1    0.9428751570101266
AMBP    SERPINC1    0.9428551523258902
MRGPRF    MSRB3    0.9428497222884876
SLC38A4    ACSM2A    0.9428057598644288
PKP1    GRHL3    0.9427821692289554
SERPINB3    IL1RN    0.942711627873729
MYBPH    HPGDS    0.9427102926928118
SST    HTR1A    0.9426954879940496
S100A9    KLK13    0.942691537831744
C20orf85    ROPN1L    0.942686855713644
VCX2    VCX    0.9426868449424076
IRAG1    LPP    0.9426740491006992
DOCK2    HCLS1    0.9426362637148512
TP53AIP1    KRT15    0.9425648963729972
PAGE3    H3Y2    0.9425601230987546
MYL9    ARHGEF25    0.9425401778194732
DNAH5    PSKH2    0.9425081319858916
SNTG1    MBL2    0.9424982186239612
CABP5    EFCAB3    0.9424955967429568
ASB2    NEGR1    0.9424350026416908
GJB2    PRSS27    0.9424329148023876
KLK13    PRSS27    0.9424016504740024
LIMS2    DMPK    0.9423658884270956
CASC3    MSL1    0.9423624257033988
PRUNE2    PALLD    0.9423467955846386
DSG3    RHCG    0.9423438739977787
MSRB3    SVIL    0.9423249262227748
SYNM    FBXL22    0.9423228951513648
FERMT2    SPARCL1    0.9423008431275244
MYL9    LDB3    0.9422798176785688
NKX2-2    VWA5B2    0.942274069034453
DSG3    KRT13    0.9422502293964354
GH2    SPINK6    0.9422335801067848
SHCBP1L    PRR30    0.9422286334762024
SLC17A2    APOA2    0.9422110643746836
SPANXB1    TSPY1    0.9421747883394852
ROPN1L    ANKRD66    0.9421489684123544
FOXN1    ENDOU    0.9421200463403168
ACTRT2    PNMA6F    0.942068717588838
C20orf85    CDC20B    0.9420434410168952
PDLIM3    TPM2    0.9420210598813256
RNF222    MUC21    0.9420072306980992
RELN    DGKK    0.9419670186696534
PRUNE2    SYNPO2    0.9419179280648634
PPL    MUC21    0.9419104839495328
DSC3    VSIG10L    0.9418424251040618
PDZD4    DACT3    0.9418152212262016
TGM7    BPIFC    0.9417741618544734
JPH2    HSPB8    0.9417100186305783
CGA    ASCL1    0.9417001608146752
GIMAP7    GIMAP1    0.9416236026308524
FLNC    CNN1    0.9416203027269224
OR1M1    OR7D4    0.941584196505197
SHCBP1L    OR6Y1    0.9415784687883466
PLCD4    PRIMA1    0.9415640992958526
MYL9    FLNA    0.941551455120826
PKP4    CCDC148    0.9415490814501372
ANKIB1    GATAD1    0.9415075602839228
C20orf85    TEKT1    0.941504065283306
IL36RN    LCE3E    0.9414925390160144
NYAP2    FAM167A    0.9414862239922248
HTR3A    IQCJ    0.9414797645892808
NCCRP1    SERPINB13    0.9414297137331796
C20orf85    TTC29    0.9413103816219732
LIPK    CSHL1    0.9412840895756917
H3Y2    ZIM2    0.9412399246029604
SPRR2G    SPRR2E    0.94123447512371
CRX    DPPA4    0.941210513463372
ACTA2    CPXM2    0.9411951797900782
MYBPC2    CALHM1    0.9411867924065356
KRT4    UGT1A7    0.9411700476260948
ANGPTL1    RNF150    0.9411648355182596
TMPRSS11B    RNF222    0.9411532605780868
RDH8    POLD4    0.9410866193292832
MSRB3    DACT3    0.9410805624442492
CRNN    RNF222    0.9410365249785396
LPXN    VPREB3    0.941012837671948
OR5BS1P    OR11A1    0.9409889598620914
PALLD    FLNA    0.9409586978113672
FBXL22    DACT3    0.940938667271534
DOK3    CLEC17A    0.9409377132468476
MYBPH    RGS8    0.9408971501546404
DNAJB5    TPM1    0.9408772872835348
ASCL1    OPCML    0.9408548631486024
ATP1A2    MYH11    0.9408465038020416
DACT3    TPM2    0.9408331168082787
FGG    CPN2    0.9408329288116069
TGM3    KRT6A    0.9408319950778362
MYBPC2    PPP1R17    0.9408114482850372
GRHL3    EPGN    0.940811374834709
ATP2B3    PLAGL1    0.9407925001053716
RBPMS2    SYNM    0.9407670154955874
TMEM79    TMPRSS11B    0.9407646228936856
KCNMB1    PLN    0.9407348671072988
CSTB    MAL    0.9407241044473912
TMPRSS11E    CRNN    0.9407238592550324
KRTAP9-8    KRTAP9-4    0.9406511710979588
SORBS1    RBPMS2    0.9406503198750584
TREH    SLC28A1    0.9406480188363288
DES    FLNA    0.9406344624753928
POU2F2    SERPINA9    0.9406178114709484
TEK    CYYR1    0.9406133092166388
FERMT2    CPXM2    0.9406112387813644
CLCA4    TGM5    0.9405940017134152
PAX9    MUC21    0.9405916195070388
TEX11    GP2    0.9405830485976816
DSG3    SERPINB13    0.9405469333750904
NYAP2    VWA5B2    0.9405369984846264
PPEF2    EFCAB3    0.9404921260360636
RAG2    TMEM210    0.9404662977548558
KIF2B    PRAMEF20    0.9403781143155756
SYNM    PLN    0.9403000801543188
LEXM    KLK13    0.9402007747385456
EMP1    DYNAP    0.9401944281021084
TGM1    GJB2    0.940070771567106
PDZRN4    SMTN    0.9400370500438646
CLCA2    ZNF750    0.939982665241664
TGFB1I1    MSRB3    0.9398935859968902
DMPK    ACTA2    0.9398742553617648
PRDM14    PPP1R42    0.9398374461385758
TPM1    TGFB1I1    0.9398299950637936
FERMT2    CAP2    0.9398199818248474
CWH43    TMPRSS11B    0.9398008975615192
CNN1    MYOCD    0.939781478064648
TGM7    LCE3E    0.9397773711928324
DES    SMTN    0.9397567864354762
A2ML1    ADH7    0.9397404099653928
LPXN    CLEC17A    0.9396932606718186
LIPK    CSH2    0.9396564399537222
AQP8    SERPINA6    0.9396527663788614
LIPK    RPTN    0.9396445044584664
MYLK    ARHGEF26    0.9394554152531932
TACR2    PGM5    0.939453884819488
ACTRT2    MAFA    0.9394496964866844
SCN3A    CNKSR3    0.9394197021336164
DIXDC1    PARVA    0.9393644080706568
RBP2    FABP2    0.939361868781578
DEFB114    GAGE12G    0.9393534921317852
LMX1A    ADRA1B    0.93922815237895
OR7G2    PRAMEF20    0.939163083924884
STAP1    TMEM156    0.9391498036668026
CAP2    FBXL22    0.9389909807046356
WNT8A    DEFB116    0.93890199351629
EMP1    CRNN    0.9388742555560984
WNT8A    OR1M1    0.938853044081211
CRX    SHCBP1L    0.9387971487269938
FETUB    RAET1E    0.9387119769824388
MUC21    CAPNS2    0.93869152430057
MYH11    ITGA7    0.9386710914404148
HAND1    KCNIP4    0.9385858174873648
SPEG    CAP2    0.9385140311731398
GYS2    CRNN    0.938325289706486
PSKH2    BAALC    0.9380663384934592
TMPRSS11D    CERS3    0.9380384936838478
PGLYRP3    ACER1    0.9379770171528556
GRIK1    DNER    0.9378697572212108
CWH43    BNIPL    0.9374202838650704
TSPAN6    LIM2    0.0605014981512026
TSPAN6    GUCY2F    -0.0038326005522091
TSPAN6    LMO3    -0.1004358467263702
TSPAN6    CD79A    -0.1476879226461725
TSPAN6    Z83844.1    nan
CELA2A    AQP12A    0.9898243226136187
PPP1R17    SERPINA9    0.9885285816544752
LCE3D    DEFB103B    0.9851713748601056
IVL    TMPRSS11A    0.97910886988026
DEFB103B    CSHL1    0.9784860973894032
NYX    AADACL4    0.976620055400072
TSPY8    TSPY4    0.9721834106971186
LCN1    TAS1R3    0.9667162892237242
TSPAN6    NME1-NME2    nan
FLG2    LCE2B    0.9843824714490454
SPINK5    CLCA2    0.9838821570382132
FCRLB    CALHM1    0.9828231030649284
CSH2    PSG3    0.9802696297968274
IGF1R    EFL1    0.9801883489276764
IGLL1    AADACL2    0.979923920644754
SPX    GP2    0.9790796542980568
SERPINB3    CSTA    0.9783352269966092
ERP27    ST8SIA3    0.9773185124721128
BNIPL    KRT4    0.977100617118753
SPINK6    LCE3C    0.9769977525855432
NPBWR2    SLC22A1    0.9767031534694094
CERS3    SERPINB13    0.9765814000374888
CRNN    PGLYRP3    0.9759711828640684
BNIPL    ADH7    0.9753518036720862
ANKRD13D    KDM2A    0.9752760146583552
ZNF750    PRSS27    0.9721742931310808
BSND    KIF5C    0.9720624743871722
RBPMS2    TPM2    0.9720621259810348
DSC3    CRNN    0.9719140742751028
CRYBG1    QRSL1    0.9718715328343356
IRAG1    TNS1    0.9718037771800174
ACTRT2    CCDC154    0.9717423669907992
PKP1    RNF225    0.9714020948523076
AQP10    MS4A10    0.97104263679218
PRR29    PRB4    0.9703498415862276
TGM3    CRNN    0.9699857738608724
SERPINB3    PGLYRP3    0.96995134443203
